Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
SAI,4995.561,16.0,0 days 00:01:30.511000,6.0,,4927.292,173,1091,90.511
SAI,7033.146,45.0,0 days 00:01:14.510000,3.0,7029.785,,173,1091,74.51
SAI,7126.015,46.0,0 days 00:01:32.869000,4.0,,7058.378,173,1091,92.869
SAI,8862.44,71.0,0 days 00:01:09.348000,4.0,,,173,1091,69.348
RUS,3801.866,1.0,0 days 00:01:34.410000,12.0,,,188,1091,94.41
RUS,3921.343,2.0,0 days 00:01:59.477000,11.0,3917.247,,188,1091,119.477
RUS,4029.368,3.0,0 days 00:01:48.025000,11.0,,3935.09,188,1091,108.025
RUS,4826.264,14.0,0 days 00:01:20.622000,11.0,4822.918,,188,1091,80.622
RUS,4933.815,15.0,0 days 00:01:47.551000,14.0,,4845.199,188,1091,107.551
RUS,6780.089,41.0,0 days 00:01:14.567000,9.0,6776.758,,188,1091,74.567
RUS,6867.724,42.0,0 days 00:01:27.635000,10.0,,6798.446,188,1091,87.635
RUS,8889.466,71.0,0 days 00:01:10.160000,8.0,,,188,1091,70.16
BOT,3809.478,1.0,0 days 00:01:42.022000,18.0,,,161,1091,102.022
BOT,3930.028,2.0,0 days 00:02:00.550000,17.0,3926.497,,161,1091,120.55
BOT,4031.736,3.0,0 days 00:01:41.708000,17.0,,3943.59,161,1091,101.708
BOT,5370.492,21.0,0 days 00:01:15.575000,18.0,5367.127,,161,1091,75.575
BOT,5469.214,22.0,0 days 00:01:38.722000,19.0,,5398.924,161,1091,98.722
BOT,6745.161,40.0,0 days 00:01:14.528000,15.0,6741.806,,161,1091,74.528
BOT,6833.187,41.0,0 days 00:01:28.026000,19.0,,6763.774,161,1091,88.026
PIA,3807.282,1.0,0 days 00:01:39.826000,16.0,,,198,1091,99.826
PIA,3926.56,2.0,0 days 00:01:59.278000,15.0,3922.934,,198,1091,119.278
PIA,4031.083,3.0,0 days 00:01:44.523000,15.0,,3940.247,198,1091,104.523
PIA,4830.265,14.0,0 days 00:01:22.818000,13.0,4826.887,,198,1091,82.818
PIA,4936.925,15.0,0 days 00:01:46.660000,16.0,,4849.371,198,1091,106.66
PIA,5442.773,22.0,0 days 00:01:17.056000,17.0,5439.423,,198,1091,77.056
PIA,5538.85,23.0,0 days 00:01:36.077000,18.0,,5469.329,198,1091,96.077
PIA,6819.634,41.0,0 days 00:01:14.404000,15.0,6816.242,,198,1091,74.404
PIA,6908.088,42.0,0 days 00:01:28.454000,19.0,,6838.57,198,1091,88.454
VER,3826.121,1.0,0 days 00:01:37.167000,2.0,,,174,1092,97.167
VER,6814.669,33.0,0 days 00:01:58.611000,1.0,6808.742,,174,1092,118.611
VER,8845.906,52.0,0 days 00:01:30.975000,1.0,,,174,1092,90.975
GAS,3829.968,1.0,0 days 00:01:41.014000,9.0,,,180,1092,101.014
GAS,6635.465,31.0,0 days 00:01:33.391000,6.0,6629.495,,180,1092,93.391
GAS,6762.269,32.0,0 days 00:02:06.804000,11.0,,6657.995,180,1092,126.804
PER,3832.987,1.0,0 days 00:01:44.033000,16.0,,,156,1092,104.033
PER,6355.718,28.0,0 days 00:01:32.235000,8.0,6349.766,,156,1092,92.235
PER,6466.277,29.0,0 days 00:01:50.559000,13.0,,6377.828,156,1092,110.559
PER,8858.774,52.0,0 days 00:01:31.188000,6.0,,,156,1092,91.188
ALO,3828.98,1.0,0 days 00:01:40.026000,7.0,,,103,1092,100.026
ALO,6854.847,33.0,0 days 00:02:03.930000,4.0,6848.945,,103,1092,123.93
ALO,7002.06,34.0,0 days 00:02:27.213000,6.0,,6877.569,103,1092,147.213
ALO,8863.085,52.0,0 days 00:01:31.711000,7.0,,,103,1092,91.711
LEC,3827.254,1.0,0 days 00:01:38.300000,4.0,,,184,1092,98.3
LEC,5414.036,18.0,0 days 00:01:32.475000,4.0,5408.076,,184,1092,92.475
LEC,5526.897,19.0,0 days 00:01:52.861000,12.0,,5436.278,184,1092,112.861
LEC,6736.853,32.0,0 days 00:01:36.215000,7.0,6730.697,,184,1092,96.215
LEC,6882.983,33.0,0 days 00:02:26.130000,10.0,,6759.509,184,1092,146.13
LEC,8864.581,52.0,0 days 00:01:32.257000,9.0,,,184,1092,92.257
STR,3831.003,1.0,0 days 00:01:42.049000,11.0,,,183,1092,102.049
STR,6645.229,31.0,0 days 00:01:32.933000,11.0,6639.308,,183,1092,92.933
STR,6776.502,32.0,0 days 00:02:11.273000,14.0,,6667.917,183,1092,131.273
STR,8868.375,52.0,0 days 00:01:32.138000,11.0,,,183,1092,92.138
SAR,3832.746,1.0,0 days 00:01:43.792000,15.0,,,199,1092,103.792
SAR,6462.937,29.0,0 days 00:01:32.723000,12.0,6457.014,,199,1092,92.723
SAR,6575.661,30.0,0 days 00:01:52.724000,16.0,,6485.857,199,1092,112.724
SAR,8869.524,52.0,0 days 00:01:31.984000,12.0,,,199,1092,91.984
MAG,3834.725,1.0,0 days 00:01:45.771000,20.0,,,168,1092,105.771
DEV,3833.398,1.0,0 days 00:01:44.444000,17.0,,,195,1092,104.444
DEV,6279.875,27.0,0 days 00:01:33.299000,14.0,6273.924,,195,1092,93.299
DEV,6392.969,28.0,0 days 00:01:53.094000,17.0,,6302.298,195,1092,113.094
DEV,6780.989,32.0,0 days 00:01:50.128000,16.0,6775.071,,195,1092,110.128
DEV,6925.922,33.0,0 days 00:02:24.933000,17.0,,6803.477,195,1092,144.933
DEV,8879.02,52.0,0 days 00:01:32.420000,17.0,,,195,1092,92.42
TSU,3832.119,1.0,0 days 00:01:43.165000,13.0,,,194,1092,103.165
TSU,5060.781,14.0,0 days 00:01:34.769000,14.0,5054.879,,194,1092,94.769
TSU,5175.425,15.0,0 days 00:01:54.644000,18.0,,5083.191,194,1092,114.644
TSU,6773.653,32.0,0 days 00:01:47.079000,13.0,6767.743,,194,1092,107.079
TSU,6919.516,33.0,0 days 00:02:25.863000,16.0,,6796.352,194,1092,145.863
TSU,8877.117,52.0,0 days 00:01:32.780000,16.0,,,194,1092,92.78
ALB,3830.318,1.0,0 days 00:01:41.364000,10.0,,,186,1092,101.364
ALB,6735.405,32.0,0 days 00:01:36.773000,6.0,6729.478,,186,1092,96.773
ALB,6882.008,33.0,0 days 00:02:26.603000,9.0,,6759.118,186,1092,146.603
ALB,8863.77,52.0,0 days 00:01:31.809000,8.0,,,186,1092,91.809
ZHO,3834.193,1.0,0 days 00:01:45.239000,19.0,,,196,1092,105.239
ZHO,6001.949,24.0,0 days 00:01:33.170000,15.0,5996.003,,196,1092,93.17
ZHO,6117.189,25.0,0 days 00:01:55.240000,18.0,,6025.174,196,1092,115.24
ZHO,6913.619,33.0,0 days 00:02:04.102000,15.0,6907.647,,196,1092,124.102
ZHO,7056.533,34.0,0 days 00:02:22.914000,17.0,,6936.349,196,1092,142.914
ZHO,7304.428,36.0,0 days 00:02:20.527000,15.0,7298.499,,196,1092,140.527
ZHO,7453.149,37.0,0 days 00:02:28.721000,18.0,,7332.858,196,1092,148.721
ZHO,8875.712,52.0,0 days 00:01:32.114000,15.0,,,196,1092,92.114
HUL,3832.457,1.0,0 days 00:01:43.503000,14.0,,,150,1092,103.503
HUL,4402.249,7.0,0 days 00:01:34.412000,16.0,4396.312,,150,1092,94.412
HUL,4530.171,8.0,0 days 00:02:07.922000,20.0,,4438.296,150,1092,127.922
HUL,6796.292,32.0,0 days 00:01:54.146000,18.0,6790.368,,150,1092,114.146
HUL,6942.966,33.0,0 days 00:02:26.674000,18.0,,6820.398,150,1092,146.674
HUL,8872.555,52.0,0 days 00:01:31.776000,14.0,,,150,1092,91.776
OCO,3831.47,1.0,0 days 00:01:42.516000,12.0,,,176,1092,102.516
OCO,4585.305,9.0,0 days 00:01:33.846000,12.0,4579.34,,176,1092,93.846
NOR,3825.505,1.0,0 days 00:01:36.551000,1.0,,,187,1092,96.551
NOR,6828.629,33.0,0 days 00:02:02.830000,2.0,6822.648,,187,1092,122.83
NOR,8849.694,52.0,0 days 00:01:31.251000,2.0,,,187,1092,91.251
HAM,3829.618,1.0,0 days 00:01:40.664000,8.0,,,136,1092,100.664
HAM,6843.444,33.0,0 days 00:02:03.496000,3.0,6837.539,,136,1092,123.496
HAM,8852.692,52.0,0 days 00:01:31.823000,3.0,,,136,1092,91.823
SAI,3828.238,1.0,0 days 00:01:39.284000,6.0,,,173,1092,99.284
SAI,6161.785,26.0,0 days 00:01:33.181000,5.0,6155.441,,173,1092,93.181
SAI,6274.513,27.0,0 days 00:01:52.728000,12.0,,6184.3,173,1092,112.728
SAI,8865.34,52.0,0 days 00:01:31.880000,10.0,,,173,1092,91.88
RUS,3827.605,1.0,0 days 00:01:38.651000,5.0,,,188,1092,98.651
RUS,6343.202,28.0,0 days 00:01:32.504000,4.0,6337.282,,188,1092,92.504
RUS,6456.464,29.0,0 days 00:01:53.262000,9.0,,6366.781,188,1092,113.262
RUS,8857.098,52.0,0 days 00:01:31.433000,5.0,,,188,1092,91.433
BOT,3833.929,1.0,0 days 00:01:44.975000,18.0,,,161,1092,104.975
BOT,6764.215,32.0,0 days 00:01:45.965000,12.0,6758.227,,161,1092,105.965
BOT,6911.123,33.0,0 days 00:02:26.908000,14.0,,6787.883,161,1092,146.908
BOT,8871.722,52.0,0 days 00:01:31.852000,13.0,,,161,1092,91.852
PIA,3826.727,1.0,0 days 00:01:37.773000,3.0,,,198,1092,97.773
PIA,6430.758,29.0,0 days 00:01:32.563000,3.0,6424.827,,198,1092,92.563
PIA,6543.248,30.0,0 days 00:01:52.490000,6.0,,6453.436,198,1092,112.49
PIA,8853.668,52.0,0 days 00:01:30.941000,4.0,,,198,1092,90.941
VER,3812.264,1.0,0 days 00:01:27.912000,1.0,,,174,1093,87.912
VER,5672.521,23.0,0 days 00:01:27.151000,1.0,5670.758,,174,1093,87.151
VER,5774.528,24.0,0 days 00:01:42.007000,1.0,,5692.164,174,1093,102.007
VER,8033.905,51.0,0 days 00:01:26.210000,1.0,8032.223,,174,1093,86.21
VER,8136.628,52.0,0 days 00:01:42.723000,1.0,,8053.847,174,1093,102.723
VER,9612.986,70.0,0 days 00:01:22.234000,1.0,,,174,1093,82.234
NOR,3814.253,1.0,0 days 00:01:29.901000,3.0,,,187,1093,89.901
NOR,5177.065,17.0,0 days 00:01:27.115000,3.0,5175.314,,187,1093,87.115
NOR,5277.593,18.0,0 days 00:01:40.528000,5.0,,5196.861,187,1093,100.528
NOR,7468.281,44.0,0 days 00:01:26.696000,2.0,7466.514,,187,1093,86.696
NOR,7569.463,45.0,0 days 00:01:41.182000,3.0,,7488.029,187,1093,101.182
NOR,9646.717,70.0,0 days 00:01:23.385000,2.0,,,187,1093,83.385
PER,3817.42,1.0,0 days 00:01:33.068000,8.0,,,156,1093,93.068
PER,5780.538,24.0,0 days 00:01:27.442000,3.0,5778.803,,156,1093,87.442
PER,5883.08,25.0,0 days 00:01:42.542000,7.0,,5800.678,156,1093,102.542
PER,7311.488,42.0,0 days 00:01:27.335000,5.0,7309.736,,156,1093,87.335
PER,7411.851,43.0,0 days 00:01:40.363000,6.0,,7330.641,156,1093,100.363
PER,9650.589,70.0,0 days 00:01:23.533000,3.0,,,156,1093,83.533
HAM,3814.891,1.0,0 days 00:01:30.539000,4.0,,,136,1093,90.539
HAM,5096.177,16.0,0 days 00:01:27.791000,4.0,5094.425,,136,1093,87.791
HAM,5200.853,17.0,0 days 00:01:44.676000,8.0,,5116.378,136,1093,104.676
HAM,7901.965,49.0,0 days 00:01:27.017000,3.0,7900.225,,136,1093,87.017
HAM,8003.711,50.0,0 days 00:01:41.746000,5.0,,7921.959,136,1093,101.746
HAM,9652.12,70.0,0 days 00:01:23.429000,4.0,,,136,1093,83.429
PIA,3813.036,1.0,0 days 00:01:28.684000,2.0,,,198,1093,88.684
PIA,5259.956,18.0,0 days 00:01:27.253000,2.0,5258.203,,198,1093,87.253
PIA,5362.519,19.0,0 days 00:01:42.563000,5.0,,5279.359,198,1093,102.563
PIA,7308.256,42.0,0 days 00:01:27.242000,3.0,7306.517,,198,1093,87.242
PIA,7410.299,43.0,0 days 00:01:42.043000,5.0,,7328.501,198,1093,102.043
PIA,9675.558,70.0,0 days 00:01:24.503000,5.0,,,198,1093,84.503
RUS,3820.374,1.0,0 days 00:01:36.022000,14.0,,,188,1093,96.022
RUS,6140.909,28.0,0 days 00:01:29.289000,8.0,6139.178,,188,1093,89.289
RUS,6244.516,29.0,0 days 00:01:43.607000,14.0,,6161.037,188,1093,103.607
RUS,7669.966,46.0,0 days 00:01:25.421000,6.0,7668.245,,188,1093,85.421
RUS,7769.926,47.0,0 days 00:01:39.960000,8.0,,7689.885,188,1093,99.96
RUS,9678.811,70.0,0 days 00:01:24.254000,7.0,,,188,1093,84.254
LEC,3815.68,1.0,0 days 00:01:31.328000,5.0,,,184,1093,91.328
LEC,5184.061,17.0,0 days 00:01:27.426000,4.0,5182.283,,184,1093,87.426
LEC,5293.198,18.0,0 days 00:01:49.137000,11.0,,5210.735,184,1093,109.137
LEC,7411.983,43.0,0 days 00:01:26.750000,7.0,7410.281,,184,1093,86.75
LEC,7511.61,44.0,0 days 00:01:39.627000,8.0,,7431.702,184,1093,99.627
LEC,9678.303,70.0,0 days 00:01:24.451000,6.0,,,184,1093,84.451
SAI,3816.136,1.0,0 days 00:01:31.784000,6.0,,,173,1093,91.784
SAI,5017.288,15.0,0 days 00:01:28.509000,7.0,5015.536,,173,1093,88.509
SAI,5119.892,16.0,0 days 00:01:42.604000,11.0,,5036.942,173,1093,102.604
SAI,7496.25,44.0,0 days 00:01:27.670000,6.0,7494.514,,173,1093,87.67
SAI,7599.189,45.0,0 days 00:01:42.939000,8.0,,7516.544,173,1093,102.939
SAI,9684.059,70.0,0 days 00:01:24.177000,8.0,,,173,1093,84.177
ALO,3816.923,1.0,0 days 00:01:32.571000,7.0,,,103,1093,92.571
ALO,5446.642,20.0,0 days 00:01:27.835000,4.0,5444.903,,103,1093,87.835
ALO,5551.02,21.0,0 days 00:01:44.378000,11.0,,5467.793,103,1093,104.378
ALO,7420.013,43.0,0 days 00:01:27.630000,9.0,7418.312,,103,1093,87.63
ALO,7523.995,44.0,0 days 00:01:43.982000,9.0,,7442.405,103,1093,103.982
ALO,9688.695,70.0,0 days 00:01:24.181000,9.0,,,103,1093,84.181
STR,3818.457,1.0,0 days 00:01:34.105000,10.0,,,183,1093,94.105
STR,4510.164,9.0,0 days 00:01:28.932000,11.0,4508.389,,183,1093,88.932
STR,4612.744,10.0,0 days 00:01:42.580000,15.0,,4530.326,183,1093,102.58
STR,6662.549,34.0,0 days 00:01:27.872000,9.0,6660.81,,183,1093,87.872
STR,6768.249,35.0,0 days 00:01:45.700000,15.0,,6683.231,183,1093,105.7
ALB,3820.905,1.0,0 days 00:01:36.553000,15.0,,,186,1093,96.553
ALB,4427.845,8.0,0 days 00:01:28.053000,17.0,4426.093,,186,1093,88.053
ALB,4530.556,9.0,0 days 00:01:42.711000,18.0,,4448.186,186,1093,102.711
ALB,6414.173,31.0,0 days 00:01:27.832000,12.0,6412.439,,186,1093,87.832
ALB,6517.944,32.0,0 days 00:01:43.771000,17.0,,6434.173,186,1093,103.771
BOT,3819.59,1.0,0 days 00:01:35.238000,12.0,,,161,1093,95.238
BOT,4511.625,9.0,0 days 00:01:28.918000,14.0,4509.904,,161,1093,88.918
BOT,4615.068,10.0,0 days 00:01:43.443000,16.0,,4531.998,161,1093,103.443
BOT,7179.096,40.0,0 days 00:01:28.159000,10.0,7177.378,,161,1093,88.159
BOT,7284.106,41.0,0 days 00:01:45.010000,13.0,,7200.784,161,1093,105.01
RIC,3822.469,1.0,0 days 00:01:38.117000,18.0,,,157,1093,98.117
RIC,5290.615,18.0,0 days 00:01:28.950000,9.0,5288.859,,157,1093,88.95
RIC,5395.118,19.0,0 days 00:01:44.503000,18.0,,5310.843,157,1093,104.503
RIC,6253.094,29.0,0 days 00:01:28.347000,18.0,6251.364,,157,1093,88.347
RIC,6355.903,30.0,0 days 00:01:42.809000,18.0,,6273.551,157,1093,102.809
HUL,3817.941,1.0,0 days 00:01:33.589000,9.0,,,150,1093,93.589
HUL,5111.675,16.0,0 days 00:01:28.445000,9.0,5110.018,,150,1093,88.445
HUL,5216.336,17.0,0 days 00:01:44.661000,15.0,,5132.846,150,1093,104.661
HUL,7018.44,38.0,0 days 00:01:27.764000,12.0,7016.678,,150,1093,87.764
HUL,7121.619,39.0,0 days 00:01:43.179000,16.0,,7038.662,150,1093,103.179
TSU,3819.182,1.0,0 days 00:01:34.830000,11.0,,,194,1093,94.83
TSU,4510.854,9.0,0 days 00:01:28.862000,12.0,4509.107,,194,1093,88.862
TSU,4619.051,10.0,0 days 00:01:48.197000,18.0,,4535.263,194,1093,108.197
TSU,7534.015,44.0,0 days 00:01:29.888000,11.0,7532.263,,194,1093,89.888
TSU,7636.655,45.0,0 days 00:01:42.640000,16.0,,7553.419,194,1093,102.64
ZHO,3821.085,1.0,0 days 00:01:36.733000,16.0,,,196,1093,96.733
ZHO,4600.852,10.0,0 days 00:01:28.185000,13.0,4599.137,,196,1093,88.185
ZHO,4710.79,11.0,0 days 00:01:49.938000,18.0,,4628.308,196,1093,109.938
ZHO,7022.971,38.0,0 days 00:01:28.435000,14.0,7021.225,,196,1093,88.435
ZHO,7129.865,39.0,0 days 00:01:46.894000,18.0,,7044.068,196,1093,106.894
MAG,3820.135,1.0,0 days 00:01:35.783000,13.0,,,168,1093,95.783
MAG,4944.452,14.0,0 days 00:01:28.329000,12.0,4942.725,,168,1093,88.329
MAG,5048.738,15.0,0 days 00:01:44.286000,17.0,,4965.443,168,1093,104.286
MAG,7292.704,41.0,0 days 00:01:29.197000,17.0,7290.97,,168,1093,89.197
MAG,7396.229,42.0,0 days 00:01:43.525000,18.0,,7313.142,168,1093,103.525
SAR,3821.78,1.0,0 days 00:01:37.428000,17.0,,,199,1093,97.428
SAR,4859.318,13.0,0 days 00:01:28.197000,13.0,4857.57,,199,1093,88.197
SAR,4965.211,14.0,0 days 00:01:45.893000,18.0,,4881.569,199,1093,105.893
SAR,6684.223,34.0,0 days 00:01:28.983000,16.0,6682.512,,199,1093,88.983
SAR,6786.72,35.0,0 days 00:01:42.497000,18.0,,6704.715,199,1093,102.497
SAR,9513.576,67.0,0 days 00:01:43.777000,17.0,9511.9,,199,1093,103.777
OCO,3831.367,1.0,0 days 00:01:46.965000,19.0,,,176,1093,106.965
OCO,3932.548,2.0,0 days 00:01:41.181000,19.0,3930.774,,176,1093,101.181
GAS,3849.396,1.0,0 days 00:02:04.981000,20.0,3847.619,,180,1093,124.981
VER,3880.474,1.0,0 days 00:01:55.659000,4.0,,,174,1094,115.659
VER,5348.052,14.0,0 days 00:01:57.166000,1.0,5344.112,,174,1094,117.166
VER,5472.038,15.0,0 days 00:02:03.986000,2.0,,5367.018,174,1094,123.986
VER,7159.151,30.0,0 days 00:01:55.882000,1.0,7155.28,,174,1094,115.882
VER,7282.736,31.0,0 days 00:02:03.585000,1.0,,7178.28,174,1094,123.585
VER,8715.265,44.0,0 days 00:01:50.579000,1.0,,,174,1094,110.579
PER,3878.11,1.0,0 days 00:01:53.295000,1.0,,,156,1094,113.295
PER,5233.062,13.0,0 days 00:01:57.632000,2.0,5229.114,,156,1094,117.632
PER,5359.304,14.0,0 days 00:02:06.242000,2.0,,5252.801,156,1094,126.242
PER,7057.268,29.0,0 days 00:01:56.724000,2.0,7053.375,,156,1094,116.724
PER,7181.79,30.0,0 days 00:02:04.522000,2.0,,7076.062,156,1094,124.522
PER,8737.57,44.0,0 days 00:01:51.508000,2.0,,,156,1094,111.508
LEC,3879.399,1.0,0 days 00:01:54.584000,2.0,,,184,1094,114.584
LEC,5239.074,13.0,0 days 00:01:57.485000,3.0,5235.317,,184,1094,117.485
LEC,5364.976,14.0,0 days 00:02:05.902000,3.0,,5258.535,184,1094,125.902
LEC,6951.117,28.0,0 days 00:01:55.953000,3.0,6947.36,,184,1094,115.953
LEC,7074.998,29.0,0 days 00:02:03.881000,3.0,,6970.532,184,1094,123.881
LEC,8747.524,44.0,0 days 00:01:53.706000,3.0,,,184,1094,113.706
HAM,3880.025,1.0,0 days 00:01:55.210000,3.0,,,136,1094,115.21
HAM,5130.323,12.0,0 days 00:01:58.156000,4.0,5126.568,,136,1094,118.156
HAM,5256.039,13.0,0 days 00:02:05.716000,4.0,,5149.661,136,1094,125.716
HAM,6842.884,27.0,0 days 00:01:56.092000,4.0,6839.127,,136,1094,116.092
HAM,6966.605,28.0,0 days 00:02:03.721000,5.0,,6862.174,136,1094,123.721
HAM,8528.067,42.0,0 days 00:01:55.220000,4.0,8524.327,,136,1094,115.22
HAM,8657.631,43.0,0 days 00:02:09.564000,4.0,,8547.483,136,1094,129.564
HAM,8764.936,44.0,0 days 00:01:47.305000,4.0,,,136,1094,107.305
ALO,3883.085,1.0,0 days 00:01:58.270000,6.0,,,103,1094,118.27
ALO,4911.3,10.0,0 days 00:01:58.157000,5.0,4907.539,,103,1094,118.157
ALO,5039.873,11.0,0 days 00:02:08.573000,9.0,,4930.664,103,1094,128.573
ALO,7084.414,29.0,0 days 00:01:58.063000,5.0,7080.656,,103,1094,118.063
ALO,7210.566,30.0,0 days 00:02:06.152000,5.0,,7104.468,103,1094,126.152
ALO,8771.449,44.0,0 days 00:01:51.552000,5.0,,,103,1094,111.552
RUS,3885.624,1.0,0 days 00:02:00.809000,11.0,,,188,1094,120.809
RUS,6303.637,22.0,0 days 00:02:02.178000,8.0,6299.883,,188,1094,122.178
RUS,6432.626,23.0,0 days 00:02:08.989000,15.0,,6323.711,188,1094,128.989
RUS,8778.366,44.0,0 days 00:01:52.012000,6.0,,,188,1094,112.012
NOR,3883.647,1.0,0 days 00:01:58.832000,7.0,,,187,1094,118.832
NOR,4350.376,5.0,0 days 00:02:00.430000,17.0,4346.655,,187,1094,120.43
NOR,4479.485,6.0,0 days 00:02:09.109000,17.0,,4371.639,187,1094,129.109
NOR,5740.366,17.0,0 days 00:01:58.917000,16.0,5736.639,,187,1094,118.917
NOR,5866.61,18.0,0 days 00:02:06.244000,19.0,,5760.389,187,1094,126.244
NOR,8788.984,44.0,0 days 00:01:52.445000,7.0,,,187,1094,112.445
OCO,3886.702,1.0,0 days 00:02:01.887000,13.0,,,176,1094,121.887
OCO,4466.791,6.0,0 days 00:02:00.088000,15.0,4463.044,,176,1094,120.088
OCO,4593.015,7.0,0 days 00:02:06.224000,17.0,,4486.122,176,1094,126.224
OCO,6653.516,25.0,0 days 00:01:57.520000,6.0,6649.77,,176,1094,117.52
OCO,6778.87,26.0,0 days 00:02:05.354000,12.0,,6673.113,176,1094,125.354
OCO,8789.984,44.0,0 days 00:01:51.920000,8.0,,,176,1094,111.92
STR,3884.911,1.0,0 days 00:02:00.096000,9.0,,,183,1094,120.096
STR,6075.562,20.0,0 days 00:02:03.672000,11.0,6071.885,,183,1094,123.672
STR,6209.212,21.0,0 days 00:02:13.650000,18.0,,6097.213,183,1094,133.65
STR,8794.605,44.0,0 days 00:01:52.778000,9.0,,,183,1094,112.778
TSU,3884.37,1.0,0 days 00:01:59.555000,8.0,,,194,1094,119.555
TSU,4801.928,9.0,0 days 00:01:58.292000,6.0,4798.197,,194,1094,118.292
TSU,4928.747,10.0,0 days 00:02:06.819000,11.0,,4820.821,194,1094,126.819
TSU,6535.417,24.0,0 days 00:01:57.947000,6.0,6531.662,,194,1094,117.947
TSU,6662.133,25.0,0 days 00:02:06.716000,11.0,,6554.411,194,1094,126.716
TSU,8795.486,44.0,0 days 00:01:52.469000,10.0,,,194,1094,112.469
GAS,3887.664,1.0,0 days 00:02:02.849000,16.0,,,180,1094,122.849
GAS,6423.545,23.0,0 days 00:02:01.280000,8.0,6419.804,,180,1094,121.28
GAS,6552.95,24.0,0 days 00:02:09.405000,17.0,,6445.46,180,1094,129.405
GAS,8798.349,44.0,0 days 00:01:53.093000,11.0,,,180,1094,113.093
BOT,3885.978,1.0,0 days 00:02:01.163000,12.0,,,161,1094,121.163
BOT,4467.705,6.0,0 days 00:02:00.115000,16.0,4463.935,,161,1094,120.115
BOT,4594.501,7.0,0 days 00:02:06.796000,19.0,,4487.325,161,1094,126.796
BOT,6545.395,24.0,0 days 00:01:58.044000,11.0,6541.63,,161,1094,118.044
BOT,6670.248,25.0,0 days 00:02:04.853000,15.0,,6565.443,161,1094,124.853
BOT,8800.456,44.0,0 days 00:01:52.234000,12.0,,,161,1094,112.234
ZHO,3886.736,1.0,0 days 00:02:01.921000,14.0,,,196,1094,121.921
ZHO,4584.206,7.0,0 days 00:01:59.727000,14.0,4580.48,,196,1094,119.727
ZHO,4711.418,8.0,0 days 00:02:07.212000,19.0,,4604.902,196,1094,127.212
ZHO,6664.325,25.0,0 days 00:01:57.989000,14.0,6660.598,,196,1094,117.989
ZHO,6790.554,26.0,0 days 00:02:06.229000,18.0,,6684.629,196,1094,126.229
ZHO,8810.706,44.0,0 days 00:01:52.006000,13.0,,,196,1094,112.006
ALB,3885.174,1.0,0 days 00:02:00.359000,10.0,,,186,1094,120.359
ALB,4577.409,7.0,0 days 00:01:58.541000,9.0,4573.652,,186,1094,118.541
ALB,4704.719,8.0,0 days 00:02:07.310000,13.0,,4598.667,186,1094,127.31
ALB,6425.351,23.0,0 days 00:01:59.277000,10.0,6421.6,,186,1094,119.277
ALB,6551.792,24.0,0 days 00:02:06.441000,15.0,,6445.21,186,1094,126.441
ALB,7569.419,33.0,0 days 00:01:57.737000,15.0,7565.65,,186,1094,117.737
ALB,7694.907,34.0,0 days 00:02:05.488000,18.0,,7589.197,186,1094,125.488
ALB,8811.449,44.0,0 days 00:01:51.451000,14.0,,,186,1094,111.451
MAG,3888.645,1.0,0 days 00:02:03.830000,18.0,,,168,1094,123.83
MAG,4353.704,5.0,0 days 00:01:59.429000,18.0,4349.967,,168,1094,119.429
MAG,4480.26,6.0,0 days 00:02:06.556000,18.0,,4373.607,168,1094,126.556
MAG,6657.949,25.0,0 days 00:01:58.299000,9.0,6654.317,,168,1094,118.299
MAG,6783.564,26.0,0 days 00:02:05.615000,14.0,,6677.816,168,1094,125.615
MAG,8817.019,44.0,0 days 00:01:53.438000,15.0,,,168,1094,113.438
RIC,3888.99,1.0,0 days 00:02:04.175000,19.0,,,157,1094,124.175
RIC,4354.355,5.0,0 days 00:01:59.336000,19.0,4350.623,,157,1094,119.336
RIC,4481.693,6.0,0 days 00:02:07.338000,19.0,,4373.482,157,1094,127.338
RIC,6321.684,22.0,0 days 00:02:05.575000,17.0,6317.945,,157,1094,125.575
RIC,6451.519,23.0,0 days 00:02:09.835000,18.0,,6341.258,157,1094,129.835
RIC,8818.336,44.0,0 days 00:01:52.265000,16.0,,,157,1094,112.265
SAR,3887.187,1.0,0 days 00:02:02.372000,15.0,,,199,1094,122.372
SAR,4697.45,8.0,0 days 00:01:58.908000,11.0,4693.666,,199,1094,118.908
SAR,4824.518,9.0,0 days 00:02:07.068000,19.0,,4717.275,199,1094,127.068
SAR,6552.565,24.0,0 days 00:01:58.451000,16.0,6548.849,,199,1094,118.451
SAR,6677.691,25.0,0 days 00:02:05.126000,18.0,,6572.817,199,1094,125.126
SAR,7692.352,34.0,0 days 00:01:57.484000,17.0,7688.618,,199,1094,117.484
SAR,7816.83,35.0,0 days 00:02:04.478000,18.0,,7711.758,199,1094,124.478
SAR,8819.741,44.0,0 days 00:01:52.590000,17.0,,,199,1094,112.59
HUL,3888.085,1.0,0 days 00:02:03.270000,17.0,,3778.098,150,1094,123.27
HUL,5159.033,12.0,0 days 00:01:59.370000,12.0,5155.317,,150,1094,119.37
HUL,5286.077,13.0,0 days 00:02:07.044000,19.0,,5179.88,150,1094,127.044
